107	to summarize- 4 to 5 days ago you were helping your friend move when you felt a sharp pain in your lower back.
74	do you have any allergies
281	have you done anything to try and help
95	doo you usualy have sex with men, women, or both
94	do you use protection
10	how would you describe the pain
16	i'm sorry to hear that your back is hurting you. hopefully we'll be able to help today.
39	what other conditions do you have
51	are you socially satisfied
315	have you ever been seriously ill
119	how is your diet
173	wow, that is old
14	hello mr. wilkins
13	how are you doing today
57	where do you work
117	how often do you urinate
226	are your grandparents still living
0	tell me what brought you here today
310	thats good. it will really help you in the long run and your body will thank you for it.
8	is there anything else that you would like to cover today
49	okay how about any recreational drugs
10	so, can you tell me all about your back pain
239	is there a time in the day that the pain occurs
76	are your parents still alive
78	do you have any kids
45	what do you do
24	how would you rate the pain 1-10
24	alright, well we'll try to figure something out so you can get back to work without issues. before we move on can you describe the severity of your pain
74	do you have any allergies
95	do you have sex with men, women, or both
4	what do you do for work
0	which is your primary concern
305	does it hurt when you lay down
1	can you describe the precise location
40	tell me about your father's health
53	is home a safe place
24	could you rate the pain on a scale of 1-10
120	what do you drink to stay hydrated
14	hello mr. wilkins
172	when did you start having difficulty with urination
8	is there anything else that makes the pain better or worse
97	have you had any chronic problems
2	when did it start
81	what are your living arrangements like
110	what is your personal life like
15	i am nik sarac, and i am a medical student taking your history today
162	did anyone in your family ever have a pain like this
47	do you try to exercise
77	alright then i have a few questions about your family. do you have any siblings
2	when did the pain begin
5	have you tried anything that makes it better
11	does it radiate
60	ok.  can you tell me more about this back pain
29	now that i know about your current health, i am going to move on to your past medical history
47	how do you feel about your level of physical activity
6	other than ibuprofen, are you taking any medications
115	do you feel pain anywhere else in your body
4	are you employed
28	ok, and that concerns you because you can't work
0	so can you tell me what brings you in today
50	ok, and do you smoke
282	yes, i can imagine this would have a large impact on your life. is it holding you back from your daily activities
38	can you repeat that again? sorry
7	hello mr. wilkins, my name is dr. savinoff. do you prefer mr. wilkins
86	you also mentioned that you have to urinate more frequently. why don't you tell me about that
